"year","month","prec.days","prec.max","prec.gt.12","prec.gt.25","prec.gt.50","prec.gt.76","tmin","tmax","rads","relh","prec","wspd","VPD","es","ea","RET"
1948,11,15,22.9,3,0,0,0,0.65,7.64666666666667,40.3839728677565,76.2488593263813,90.6,4.03828837204301,0.218361999306331,0.887441600686787,0.669079601380456,32.5302573615786
1948,12,9,14,1,0,0,0,-8.52903225806452,0.503225806451613,50.83119365972,67.499320390826,44.6,3.81718983870968,0.163684424541521,0.511695962674272,0.348011538132751,25.2592327029571
1949,1,11,10.4,0,0,0,0,-11.1225806451613,-1.29677419354839,52.2789410411661,64.9707899864427,50.1,3.94368593548387,0.150022998020752,0.457083535014192,0.30706053699344,24.9206028008156
1949,2,11,13,1,0,0,0,-12.1214285714286,-1.35714285714286,91.0879261110224,61.3909265318562,32.3,3.96648214285714,0.153343647334412,0.425058408918054,0.271714761583642,26.3911582485163
1949,3,8,23.1,2,0,0,0,-4.34193548387097,5.16774193548387,130.496208195318,67.2979526898711,59.7,4.19816525806452,0.236788501378518,0.711567008917539,0.474778507539021,47.8768277937857
1949,4,8,8.1,0,0,0,0,0.57,15.4066666666667,226.227589645214,54.2144557109683,27.9,4.4629959,0.608175692001894,1.26731384555954,0.659138153557648,108.203635266058
1949,5,12,25.4,1,0,0,0,7.81935483870968,22.4741935483871,256.875647531059,56.3063597973885,56.5,3.84463412903226,0.85583400565895,1.98088226280015,1.1250482571412,144.903201323828
1949,6,10,39.4,6,2,0,0,14.41,28.8633333333333,278.407026368084,58.7368746928539,163.4,3.34832058709677,1.18285676951681,2.87635542695273,1.69349865743592,171.918380219798
1949,7,11,66,3,2,1,0,17.658064516129,30.2935483870968,255.241601770364,63.9296881081848,146.3,3.01887193548387,1.16041842441698,3.23492444456458,2.0745060201476,166.322602081691
1949,8,5,24.1,2,0,0,0,15.1387096774194,29.3258064516129,237.703139579984,59.4584383560605,55.9,2.87700883870968,1.19019207865819,2.97151053765526,1.78131845899708,154.433543513199
1949,9,10,12.4,0,0,0,0,7.28,20.2066666666667,160.310574494158,60.6985723588297,28.6,3.161411,0.677342527242499,1.74623141739362,1.06888889015112,92.2356232156432
1949,10,6,30.2,1,1,0,0,5.24838709677419,18.7870967741935,106.83326949269,58.5044340039403,47.3,3.597275,0.665531743013658,1.63174716551479,0.966215422501135,81.9691416324886
1949,11,6,18.3,1,0,0,0,-2.35333333333333,7.78,61.2580634418439,66.2529717508141,26.5,4.02529627204301,0.308829786636465,0.851265673429572,0.542435886793107,42.0447923525229
1949,12,12,17.8,1,0,0,0,-8.33225806451613,1.04193548387097,44.9641197462336,66.5888368021471,43.3,3.83260190322581,0.166037285999973,0.529726201309281,0.363688915309308,26.2011353703045
1950,1,8,26.4,2,1,0,0,-11.9903225806452,-0.590322580645161,61.1858464154995,59.8158584330987,61.7,3.94368593548387,0.179605270197027,0.461811162854182,0.282205892657155,29.0146982238477
1950,2,9,26.2,1,1,0,0,-10.9142857142857,-1.37857142857143,85.2162999725378,65.5339737689364,42.2,3.96648214285714,0.137944077827098,0.432376463880875,0.294432386053778,24.4537950301244
1950,3,14,18.3,1,0,0,0,-7.07741935483871,2.25806451612903,130.299653318877,66.8642340883446,59.6,4.19816525806452,0.18151867743085,0.584778577243371,0.403259899812521,39.6407727583932
1950,4,11,21.8,2,0,0,0,-1.08666666666667,9.39333333333333,175.272760679848,65.8490042081278,67.8,4.4629959,0.343241525306713,0.926337734912095,0.583096209605383,69.5956029948361
1950,5,8,34.8,3,1,0,0,7.28387096774194,21.4548387096774,278.726481486574,57.2828629201127,87.1,3.84463412903226,0.801848308558735,1.85959079573105,1.05774248717231,145.168502757096
1950,6,12,48.8,5,2,0,0,12.9433333333333,25.5333333333333,265.526816912299,62.9355218732272,158.5,3.34832058709677,0.908100269310822,2.44395257923864,1.53585230992782,148.228184663754
1950,7,11,92.7,3,3,3,1,14.2645161290323,27.6,271.281078012039,61.2999415166037,277.7,3.01887193548387,1.05544873045016,2.70521451305249,1.64976578260234,162.943000818707
1950,8,12,30.2,2,1,0,0,12.5806451612903,25.3677419354839,215.591760216611,62.4812878696509,68.5,2.87700883870968,0.919428776760909,2.41312543236589,1.49369665560498,131.125342752521
1950,9,5,34.3,1,1,0,0,10.0333333333333,22.0466666666667,163.393487839475,64.0023983960885,53.2,3.161411,0.720515895226665,1.99200339916509,1.27148750393843,95.9397653603707
1950,10,6,21.8,1,0,0,0,6.00322580645161,19.141935483871,115.655073877201,59.7673940411922,31.3,3.597275,0.677256269283614,1.64197557796872,0.964719308685102,83.688701995352
1950,11,6,9.1,0,0,0,0,-5.81666666666667,4.51,59.877392638455,64.6695543078143,26.4,4.02529627204301,0.24937736654763,0.68867050470766,0.43929313816003,36.3258973807507
1950,12,13,11.2,0,0,0,0,-14.158064516129,-3.84838709677419,49.1754791136399,62.0360500154162,50.1,3.83260190322581,0.125002987591767,0.358045521898514,0.233042534306747,21.2643148968052
1951,1,11,9.4,0,0,0,0,-15.741935483871,-4.53548387096774,54.7838027983844,59.0797290432829,36.6,3.94368593548387,0.132873322386959,0.352080647265904,0.219207324878945,23.1448318398577
1951,2,10,9.4,0,0,0,0,-11.9964285714286,-1.54642857142857,82.4157917886232,62.446732011928,43.2,3.96648214285714,0.143001100297377,0.466065035882255,0.323063935584878,24.7770947890441
1951,3,13,9.7,0,0,0,0,-6.20645161290323,2.50967741935484,130.013956656696,69.3294041294427,54.3,4.19816525806452,0.180592497454423,0.588178279367011,0.407585781912589,39.5110686403826
1951,4,16,31.8,3,1,0,0,1.64,11.5433333333333,182.259960037902,67.9568115917289,112.5,4.4629959,0.373450385496894,1.09235996926671,0.718909583769813,75.4339653040926
1951,5,12,14.5,1,0,0,0,9.54193548387097,22.5645161290323,247.097418435505,61.4719408176121,76.3,3.84463412903226,0.829412316494917,2.06348899191215,1.23407667541723,141.540179528655
1951,6,13,17,1,0,0,0,11.4266666666667,24.3133333333333,279.857402144469,61.7060231780743,64.8,3.34832058709677,0.865039762959183,2.2434430276164,1.37840326465722,148.635100931993
1951,7,6,35.6,2,2,0,0,14.9129032258065,28.2225806451613,266.848716590373,61.682662057641,78.3,3.01887193548387,1.09309598958299,2.82130859145913,1.72821260187615,163.326330533704
1951,8,11,16.8,3,0,0,0,13.3322580645161,25.5032258064516,220.890472271521,64.1039371699421,78.4,2.87700883870968,0.882990355871064,2.44855121132554,1.56556085545447,130.264577106304
1951,9,12,15,1,0,0,0,8.75666666666667,20.9633333333333,161.944156203805,62.9369304757986,39.9,3.161411,0.702265122585916,1.8693880602376,1.16712293765168,94.7537237747587
1951,10,15,26.4,4,1,0,0,4.35483870967742,15.6129032258065,104.15380929361,64.5945779108962,136.3,3.597275,0.516835631761251,1.40116015649672,0.884324524735466,68.5211906308449
1951,11,9,24.4,2,0,0,0,-7.02333333333333,2.75666666666667,61.9256679252579,65.6551344470116,55.3,4.02529627204301,0.201962619231937,0.601924054252336,0.399961435020399,31.2107284174615
1951,12,13,7.9,0,0,0,0,-11.5193548387097,-1.49677419354839,50.2392592118666,63.3378860418956,37.3,3.83260190322581,0.162849743992402,0.485565435502359,0.322715691509957,24.8911246511765
1952,1,9,15.5,1,0,0,0,-11.3645161290323,-1.39032258064516,63.5978340663089,63.6134863820561,56.2,3.94368593548387,0.15139892260966,0.436927067196201,0.285528144586541,25.5845385978194
1952,2,5,7.6,0,0,0,0,-6.70689655172414,1.3551724137931,78.9503752320918,71.231232137842,15.2,3.98207624137931,0.153508295464495,0.533646162626004,0.380137867161509,27.4953750126787
1952,3,14,15,2,0,0,0,-5.72903225806452,2.87741935483871,130.008868154366,69.6992405531671,74.2,4.19834551612903,0.178481565069679,0.608965543047593,0.430483977977914,40.1851668969687
1952,4,4,19.6,1,0,0,0,2.63333333333333,16.6666666666667,206.986053060626,58.0075274741544,30.8,4.45368256666667,0.715949034844107,1.49792648462072,0.781977449776616,114.065746534322
1952,5,12,17.8,2,0,0,0,7.49032258064516,20.6516129032258,239.276493463818,60.4336932530341,80.9,3.81795593548387,0.761061126518087,1.83278710155319,1.0717259750351,131.844180590331
1952,6,12,24.6,4,0,0,0,14.75,27.13,265.224248890703,64.115584499149,103.7,3.34301198709677,1.01423779748368,2.73632845052922,1.72209065304554,157.682370389898
1952,7,13,50.3,6,4,0,0,16.8161290322581,29.8741935483871,275.363959807151,62.7067375110795,193,3.00575816129032,1.15856954654818,3.12334281078845,1.96477326424027,170.806414585038
1952,8,9,40.9,4,2,0,0,14.0129032258065,26.8645161290323,219.575249754981,62.4687872689611,120.3,2.87056461290323,0.978331920251997,2.61701311251758,1.63868119226558,136.206289282052
1952,9,5,5.6,0,0,0,0,9.26333333333333,23.7866666666667,169.76062239039,57.1577101937347,12.5,3.19405423333333,0.937171973245441,2.14437525539114,1.2072032821457,112.495696529141
1952,10,2,0.8,0,0,0,0,-1.08387096774194,14.6225806451613,111.337284906949,51.1510299134732,1.6,3.60570206451613,0.58192670340634,1.17124901563726,0.589322312230918,77.4640722681354
1952,11,5,34,2,1,0,0,-1.54333333333333,9.37,62.3509040428242,64.0655335590965,74.7,4.03828837204301,0.353972423562859,0.936340617092712,0.582368193529853,47.1767953879921
1952,12,11,13.5,1,0,0,0,-5.66129032258065,0.548387096774194,31.957555382811,77.6154577328764,42.5,3.81718983870968,0.119621263205946,0.535803798588855,0.416182535382908,20.1615594046642
1953,1,9,7.9,0,0,0,0,-9.57096774193548,-0.687096774193548,52.4913091257056,68.4440664686119,16.4,3.94368593548387,0.138876512440511,0.465948919270575,0.327072406830064,24.0601589881637
1953,2,8,24.9,3,0,0,0,-8.37142857142857,0.632142857142857,86.0866336726092,67.8523535376495,70.3,3.96648214285714,0.158874729243903,0.51077574831815,0.351901019074246,27.2926323251723
1953,3,14,18,1,0,0,0,-3.70967741935484,5.69677419354839,133.566252285507,67.8984366336383,65.6,4.19816525806452,0.253139206234547,0.747862148678373,0.494722942443826,50.6262802141588
1953,4,14,16,2,0,0,0,0.93,11.24,186.312236750713,66.2907646900014,79.2,4.4629959,0.362334011832124,1.0377558442146,0.675421832382473,74.1277906307189
1953,5,9,5.3,0,0,0,0,7.93870967741935,21.1322580645161,255.48768507052,60.4317067780415,25.9,3.84463412903226,0.778976067201209,1.89381923964294,1.11484317244173,137.715100232108
1953,6,8,70.4,2,2,1,0,14.3866666666667,28.4133333333333,279.744885772884,59.686182384968,130.8,3.34832058709677,1.13728938319829,2.82835244367713,1.69106306047884,168.885546037078
1953,7,8,50.8,3,2,0,0,16.1129032258065,29.4935483870968,264.443458577755,61.7708118719694,108.7,3.01887193548387,1.15686724349043,3.03020390635003,1.8733366628596,167.623904903415
1953,8,6,31.8,3,1,0,0,15.2,29.7129032258064,229.066633511904,58.8014731666266,88.6,2.87700883870968,1.25771022320999,3.02382464425897,1.76611442104898,155.645659027681
1953,9,11,26.2,1,1,0,0,9.35,24.4666666666667,169.136888175844,55.5648185899371,53.8,3.161411,0.993878679925068,2.2324298766465,1.23855119672143,115.355789862313
1953,10,6,30,2,1,0,0,5.58387096774194,20.2548387096774,109.706291714541,55.9178283054144,46,3.597275,0.789513468143083,1.75121015786279,0.961696689719708,91.8551344220137
1953,11,5,4.8,0,0,0,0,-0.576666666666667,9.98666666666667,61.9243954268984,65.677251811962,13.1,4.02529627204301,0.369414746474489,0.988579798656053,0.619165052181565,48.3051137184461
1953,12,11,12.4,0,0,0,0,-6.52903225806452,1.75161290322581,46.0416167364306,70.3016841814451,55.2,3.83260190322581,0.164427620211754,0.575244826106938,0.410817205895184,25.4100261068159
1954,1,7,8.9,0,0,0,0,-12.258064516129,-1.33225806451613,61.6462603060167,60.4714935313612,19.3,3.94368593548387,0.156543387605686,0.426928406813521,0.270385019207835,26.4754424963636
1954,2,8,8.9,0,0,0,0,-4.30357142857143,5.21785714285714,85.5748369164298,67.0304357060455,16.1,3.96648214285714,0.231632350648387,0.698992770621318,0.467360419972931,35.5138412990323
1954,3,11,7.6,0,0,0,0,-5.46451612903226,4.90645161290323,137.945071295637,64.4725842713588,30.2,4.19816525806452,0.245479100424426,0.667497471237032,0.422018370812605,49.7620398027704
1954,4,12,16.5,3,0,0,0,3.13333333333333,16.2066666666667,218.762731393632,59.261559284199,103.8,4.4629959,0.586433991116961,1.39926749157357,0.812833500456613,105.255536326117
1954,5,10,30,3,1,0,0,5.38387096774194,18.1354838709677,247.670270759862,60.8001878933269,75.9,3.84463412903226,0.641765307396662,1.57803526005709,0.936269952660432,121.448498261846
1954,6,10,87.9,5,3,1,1,15.0166666666667,28.2633333333333,281.588241139667,61.8900333341018,187.1,3.34832058709677,1.12571788010813,2.90454750234284,1.77882962223472,169.390995499329
1954,7,7,57.7,4,2,1,0,16.2161290322581,29.3935483870968,259.124464395501,62.2953191481907,145.6,3.01887193548387,1.15693843389094,3.02267502114579,1.86573658725485,166.699738736873
1954,8,9,26.7,3,1,0,0,14.1032258064516,27.1483870967742,225.790628621645,61.9516595373538,70.7,2.87700883870968,1.00583945073656,2.65175447044953,1.64591501971297,139.895921101563
1954,9,11,41.4,3,1,0,0,10.8566666666667,23.49,172.069222691932,62.7975437383017,97.1,3.161411,0.859513005963386,2.19699801870968,1.33748501274629,106.365111184768
1954,10,10,44.5,3,1,0,0,4.69354838709677,15.7677419354839,94.4462481533007,65.0904598529509,94.6,3.597275,0.499524808448211,1.41275299888202,0.913228190433804,66.1485845315794
1954,11,9,6.6,0,0,0,0,-1.70333333333333,8.20666666666667,56.20566325507,67.1995823385432,20.7,4.02529627204301,0.309899837768604,0.863502534735412,0.553602696966808,42.5945690267284
1954,12,13,9.4,0,0,0,0,-8.90967741935484,-0.112903225806452,48.4517810715341,68.2534636191644,30.4,3.83260190322581,0.140881104007211,0.473888838927797,0.333007734920586,23.134741991113
1955,1,7,11.2,0,0,0,0,-11.8225806451613,-2.75806451612903,58.2660719177597,66.2548915688282,16.6,3.94368593548387,0.127182863913743,0.398051992139037,0.270869128225294,22.1163742439999
1955,2,11,10.2,0,0,0,0,-11.4464285714286,-1.13571428571429,87.5927446764485,62.8799228938942,42.5,3.96648214285714,0.153442750368694,0.435339171227919,0.281896420859225,26.2927961122844
1955,3,7,6.4,0,0,0,0,-6.42258064516129,4.81935483870968,141.038635830123,61.8476791058217,24.5,4.19816525806452,0.273602451319064,0.681732067406613,0.40812961608755,53.1780391425496
1955,4,10,39.6,2,1,0,0,5.07333333333333,18.39,205.765473458477,59.6303543404922,92.8,4.4629959,0.648476846126061,1.55126867758146,0.902791831455402,110.543436118252
1955,5,8,15.5,1,0,0,0,8.58387096774194,22.7258064516129,253.829959797647,58.4042372131186,53.3,3.84463412903226,0.862399408607724,2.02138116036037,1.15898175175265,144.566019252623
1955,6,11,22.6,1,0,0,0,12.26,24.8933333333333,257.767612912717,63.1554768757197,70.5,3.34832058709677,0.91601951259611,2.3784519689828,1.46243245638669,145.590144976458
1955,7,12,45.2,2,1,0,0,18.2967741935484,32.9064516129032,268.860951088185,59.3175346586826,99.7,3.01887193548387,1.47151674543463,3.61162530936521,2.14010856393058,189.117766517711
1955,8,6,16.5,1,0,0,0,17.1096774193548,31.4483870967742,207.470136424947,59.746462272136,39.4,2.87700883870968,1.35803127647661,3.37997588825111,2.0219446117745,154.124721073824
1955,9,8,5.1,0,0,0,0,9.36666666666667,25.0666666666667,181.011909836812,54.5868365910175,20.5,3.161411,1.04822030711414,2.28605714605479,1.23783683894065,121.15901003899
1955,10,14,21.6,3,0,0,0,4.94193548387097,16.6612903225806,105.093945138201,63.6693018849304,82.4,3.597275,0.55868449192811,1.46624096079544,0.907556468867325,72.4554139085966
1955,11,9,6.6,0,0,0,0,-5.36,4.79,62.2956727768681,65.0270333075501,14.5,4.02529627204301,0.232890988029239,0.67665303242515,0.443762044395911,34.9616262992254
1955,12,8,9.7,0,0,0,0,-11.2741935483871,-2.47096774193548,42.0691308951999,67.516271799965,15.2,3.83260190322581,0.132490053624467,0.41200859378854,0.279518540164073,21.8112911596909
1956,1,7,3.3,0,0,0,0,-11.3806451612903,-0.841935483870968,57.1294841264043,62.2053843123617,10.9,3.94368593548387,0.156604997551789,0.438983071021859,0.28237807347007,26.5074921243581
1956,2,7,13.5,1,0,0,0,-11.3068965517241,0.6,102.294456652803,58.0519583825994,25.5,3.98207624137931,0.186416420992338,0.462849568163043,0.276433147170705,32.2815410759227
1956,3,15,24.4,1,0,0,0,-5.95161290322581,3.74516129032258,127.544484333091,66.2620108849151,64.5,4.19834551612903,0.213016517449996,0.623684822905627,0.410668305455631,44.2469321770169
1956,4,14,45.5,2,1,0,0,-0.206666666666667,13.09,214.460341703833,58.3655718969168,90.1,4.45368256666667,0.49899365402211,1.1153864067375,0.616392752715392,93.6678444728638
1956,5,12,40.1,4,1,0,0,7.60645161290323,20.141935483871,236.183477411387,61.9244075892663,129.8,3.81795593548387,0.716470994376625,1.81142610955511,1.09495511517848,126.785992490843
1956,6,7,33.8,2,2,0,0,14.9466666666667,29.2733333333333,287.647635629641,59.2728278378523,82.4,3.34301198709677,1.20342915337882,2.98170614353541,1.77827699015659,174.691040424766
1956,7,11,26.7,3,1,0,0,14.7548387096774,27.4129032258065,263.978099161395,63.1984631202953,114.2,3.00575816129032,1.0174759994502,2.71499698552127,1.69752098607107,158.801502227012
1956,8,15,44.7,2,2,0,0,15.1096774193548,27.8838709677419,223.344754112065,62.855515630221,143.5,2.87056461290323,1.0239108274133,2.79190886918661,1.7679980417733,140.54191614574
1956,9,7,26.7,1,1,0,0,8.16666666666667,22.6866666666667,167.710149801101,56.8159483257885,36.1,3.19405423333333,0.852827748058712,1.98128130347942,1.12845355542071,106.990065163118
1956,10,4,3.6,0,0,0,0,5.82258064516129,20.5451612903226,114.634528347532,55.6987184132416,7.9,3.60570206451613,0.770976387802761,1.71992888106179,0.948952493259027,91.6791229478613
1956,11,8,26.4,1,1,0,0,-2.3,6.37333333333333,52.4240255600937,70.3141703027064,70.6,4.03828837204301,0.253929247045028,0.839691922666177,0.585762675621149,35.7858180243659
1956,12,5,10.2,0,0,0,0,-8.19677419354839,1.1,45.1665105201224,67.0852058174556,25.7,3.81718983870968,0.166460591689807,0.528444182194052,0.361983590504245,26.1548414351467
1957,1,9,2.8,0,0,0,0,-15.5064516129032,-5.53548387096774,62.0703701801937,62.5410774109503,10.6,3.94368593548387,0.116525955927105,0.326799094604808,0.210273138677704,20.5287249036122
1957,2,8,6.9,0,0,0,0,-7.46428571428571,2.27857142857143,89.0392508550386,65.6423025707365,9.8,3.96648214285714,0.188686330315397,0.56031888361557,0.371632553300172,31.1201179012688
1957,3,11,14.5,1,0,0,0,-5.06774193548387,6.36451612903226,151.480022283925,61.5302191142775,30.3,4.19816525806452,0.289660521642188,0.726663675114587,0.437003153472398,57.0157329075931
1957,4,11,23.1,1,0,0,0,3.15,14.4533333333333,191.903194790771,64.2928604856396,61,4.4629959,0.519870082514583,1.35007730531141,0.830207222796831,92.4535110340886
1957,5,16,37.3,4,1,0,0,7.20967741935484,18.5935483870968,224.816610551902,65.267886349708,147.3,3.84463412903226,0.607882011337588,1.66486722144131,1.05698521010372,114.325903344021
1957,6,15,32.3,4,3,0,0,13.4233333333333,26.01,272.090926187135,63.1427750203442,163,3.34832058709677,0.933754837715426,2.52753748557359,1.59378264785817,151.817539277967
1957,7,10,47.2,2,1,0,0,16.0225806451613,29.6,270.271398903522,61.28095651868,101.6,3.01887193548387,1.18479299972381,3.03806324084617,1.85327024112235,171.624153034343
1957,8,9,45.2,3,2,0,0,14.3870967741935,27.5838709677419,222.890892456826,61.9349007511756,123.4,2.87700883870968,1.05626996321371,2.72759729783053,1.67132733461682,142.430110422973
1957,9,6,9.4,0,0,0,0,8.23333333333333,21.94,163.719893208048,59.0408512756102,24.3,3.161411,0.776910189870046,1.93437797259465,1.1574677827246,100.61359039739
1957,10,3,34.8,2,1,0,0,1.89032258064516,15.2,111.581950917247,58.6411816734092,54.3,3.597275,0.542872358915883,1.27234993300616,0.729477574090282,73.5572519343439
1957,11,11,25.9,1,1,0,0,-2.10666666666667,5.77333333333333,48.6749298120505,72.7824752331583,74,4.02529627204301,0.202232918558945,0.763330170712456,0.561097252153511,31.2301158003259
1957,12,7,14.5,1,0,0,0,-7.04838709677419,2.5258064516129,46.9129643114069,66.4162168407092,35.9,3.83260190322581,0.198959084679286,0.582419470756742,0.383460386077456,29.816847896486
1958,1,10,3.8,0,0,0,0,-10.5548387096774,-1.78709677419355,54.3108936896543,67.7880671113021,13.3,3.94368593548387,0.132446045477988,0.423580788793299,0.29113474331531,22.8834671959861
1958,2,5,0.8,0,0,0,0,-13.5107142857143,-3.21071428571429,101.058665937054,61.9099100386624,2.2,3.96648214285714,0.150405659106141,0.412381341246035,0.261975682139894,25.4872252380757
1958,3,6,4.1,0,0,0,0,-3.95483870967742,6.10967741935484,139.227735532762,65.9938912707609,9.7,4.19816525806452,0.258795049141073,0.717366751082702,0.458571701941629,52.9116963292318
1958,4,8,37.6,2,1,0,0,1.43,14.92,197.083532217999,57.7716206970218,69.5,4.4629959,0.553082818423962,1.25642140452067,0.70333858609671,98.4517765995758
1958,5,6,54.6,2,2,1,0,6.09032258064516,23.158064516129,270.195548808687,50.2667454194748,99.8,3.84463412903226,0.96844051841273,1.96214331109532,0.993702792682587,157.155467756277
1958,6,11,14.5,1,0,0,0,10.06,23.9833333333333,279.68543049675,58.6995010166801,55,3.34832058709677,0.894053855163672,2.15270799301028,1.25865413784661,149.76613636021
1958,7,7,16.8,2,0,0,0,14.0290322580645,27.5258064516129,242.473598306905,61.1090926019019,43.1,3.01887193548387,1.04650364418767,2.68672954627806,1.64022590209038,152.564549324532
1958,8,10,24.9,1,0,0,0,13.8258064516129,29.6,237.075017549721,55.3898879489293,52.3,2.87700883870968,1.32133302238856,2.94601195635646,1.6246789339679,161.339084018446
1958,9,10,18.5,3,0,0,0,9.29333333333333,23.43,173.812721766417,57.9834869872326,62,3.161411,0.872663787703567,2.08615278039635,1.21348899269278,109.225006627448
1958,10,6,30.5,2,1,0,0,4.95806451612903,18.1935483870968,107.431454132665,59.3931677622518,63.4,3.597275,0.634997374240235,1.54663450445938,0.911637130219142,80.0855390284163
1958,11,10,27.4,1,1,0,0,-2.25,8.44,65.4960847373128,64.2817025461639,58.1,4.02529627204301,0.327850907756398,0.910066219937785,0.582215312181388,44.5161389050788
1958,12,6,2.8,0,0,0,0,-14.0935483870968,-3.20967741935484,49.8164892347763,60.3095806831654,7.9,3.83260190322581,0.147160153372794,0.382205574757171,0.235045421384377,23.8548233335272
1959,1,9,8.9,0,0,0,0,-17.7935483870968,-6.06129032258065,62.9582784251804,56.5296186826404,35.6,3.94368593548387,0.124143347162411,0.300533803745871,0.176390456583459,21.8734071171897
1959,2,11,14.5,1,0,0,0,-14.7607142857143,-2.67857142857143,101.785377465535,56.4326823979505,40.2,3.96648214285714,0.157611571951756,0.380363270668281,0.222751698716524,27.1621412966984
1959,3,12,25.9,3,1,0,0,-7.14838709677419,4.1741935483871,141.606057533318,61.2505543458664,73.8,4.19816525806452,0.236065794592543,0.625175364203688,0.389109569611145,48.5225228377395
1959,4,9,39.9,3,1,0,0,2.04333333333333,13.7566666666667,194.773517360576,62.7941654371626,101.8,4.4629959,0.464061623073783,1.19523414923659,0.731172526162809,88.6321865552826
1959,5,11,23.4,2,0,0,0,10.7741935483871,23.4967741935484,254.096267348384,62.0629124959882,77.7,3.84463412903226,0.836518749874772,2.20178063183636,1.36526188196158,143.689205597282
1959,6,11,39.9,3,1,0,0,13.5966666666667,27.52,274.436981458538,59.9467152368788,98.3,3.34832058709677,1.0795151293176,2.690269357139,1.6107542278214,162.490794187462
1959,7,8,54.9,2,1,1,0,14.3935483870968,28.9032258064516,276.808644480372,58.6276151239486,104.7,3.01887193548387,1.18532029805988,2.86097511647484,1.67565481841496,172.093589811792
1959,8,13,70.6,3,1,1,0,17.6774193548387,29.5354838709677,208.96974747723,65.9888343646535,144.1,2.87700883870968,1.08413343275292,3.14051487799058,2.05638144523765,141.390670309766
1959,9,9,25.9,3,1,0,0,11.1133333333333,24.0766666666667,172.753512747806,61.749124116351,87.4,3.161411,0.88029438949797,2.29323361230776,1.41293922280979,108.04997222955
1959,10,12,40.4,4,1,0,0,3.69354838709677,12.3645161290323,88.7869852570345,71.7656419825356,140.9,3.597275,0.335733064015079,1.15944815233601,0.823715088320926,50.9296895353409
1959,11,10,30.7,1,1,0,0,-7.48,2.06666666666667,61.946230536197,66.2291988485801,58.1,4.02529627204301,0.192459685934185,0.578662357759916,0.386202671825731,30.0876602714607
1959,12,8,23.6,1,0,0,0,-4.46129032258064,3.39032258064516,40.1225781052153,72.3717783955951,62.2,3.83260190322581,0.174349830210512,0.632888752876365,0.458538922665854,26.8110481072688
1960,1,10,27.2,1,1,0,0,-9.95806451612903,-2.1741935483871,48.1186807525959,71.2228494151725,55.7,3.94368593548387,0.115514495779444,0.43120917697783,0.315694681198387,20.5027107826046
1960,2,8,14.2,1,0,0,0,-10.9758620689655,-2.63448275862069,76.2308790512404,69.2073866846268,29.1,3.98207624137931,0.114011410700824,0.402278857754145,0.288267447053321,21.5957999761209
1960,3,11,27.2,1,1,0,0,-14.0677419354839,-1.13548387096774,159.518061800565,54.3911554829862,49.1,4.19834551612903,0.18074508002739,0.427830220987513,0.247085140960124,39.5858567035682
1960,4,12,24.1,3,0,0,0,3.12333333333333,14.8,203.620770433859,63.0754369938631,102.2,4.45368256666667,0.514029980702566,1.33851534815088,0.824485367448313,95.1770557648384
1960,5,17,64.8,4,1,1,0,7.20322580645161,18.4838709677419,223.674916944991,65.5621018348858,159.1,3.81795593548387,0.589907677726716,1.66387200265653,1.07396432492982,112.331741937188
1960,6,13,13.2,1,0,0,0,10.9966666666667,24.27,278.783940948011,60.7620520551089,53.2,3.34301198709677,0.872066913614731,2.21688440273187,1.34481748911714,147.261738841021
1960,7,9,77.2,4,2,1,1,12.9290322580645,26.8483870967742,280.149138773038,59.4033789254299,153.6,3.00575816129032,1.03587967261043,2.55220705920741,1.51632738659698,163.01241973105
1960,8,13,45.7,4,2,0,0,14.9064516129032,26.5741935483871,212.37056142343,65.6421900673536,157.1,2.87056461290323,0.89475610077805,2.63330244081526,1.73854634003721,129.181163840241
1960,9,8,56.9,3,1,1,0,12.3666666666667,23.5166666666667,153.346146505282,66.7524785128471,99,3.19405423333333,0.786844911762057,2.30735540865439,1.52051049689234,98.9283185836784
1960,10,7,30.7,3,1,0,0,2.76129032258065,16.3258064516129,117.951002951485,58.0896241701035,84.4,3.60570206451613,0.598233968873176,1.38142263636908,0.783188667495901,77.6062288120586
1960,11,9,18.8,1,0,0,0,-2.18,8.29666666666667,59.0801118320683,65.1147091523658,37.4,4.03828837204301,0.303505077364248,0.849086456123212,0.545581378758964,42.115323723173
1960,12,3,3.8,0,0,0,0,-11.4870967741935,-0.945161290322581,50.7258198559877,61.815949312864,6.4,3.81718983870968,0.175282824815629,0.456131847248554,0.280849022432925,26.771180761328
1961,1,7,2,0,0,0,0,-14.0935483870968,-2.66774193548387,61.6837928741485,58.6924959317283,5,3.94368593548387,0.166356757009469,0.403837013321634,0.237480256312164,26.870390703129
1961,2,7,13,1,0,0,0,-7.98214285714286,3.89642857142857,101.276870762757,59.4491770406621,25.9,3.96648214285714,0.247251244956222,0.602685885963453,0.355434641007231,38.4553451600062
1961,3,11,22.1,4,0,0,0,-3.18709677419355,5.14516129032258,120.380396256903,71.4820302605029,87,4.19816525806452,0.214669278217357,0.716949383982135,0.502280105764778,44.6704416980903
1961,4,13,6.6,0,0,0,0,-0.693333333333333,10.22,188.929535665445,64.4110020117752,33.8,4.4629959,0.360307260700234,0.960463618174455,0.600156357474222,74.2471481286361
