date,DToPcpn,DAvSol,DAvTAir,DMxTAir,DMnTAir,DAvRHum,DAvWind
2004-11-21,0.0,62.36,-0.13,4.23,-2.99,81.8,2.42
2004-11-22,0.0,60.61,2.56,6.0,-2.06,83.3,3.63
2004-11-23,0.0,78.5,3.39,7.32,-2.67,75.3,4.39
2004-11-24,0.0,29.39,-2.85,-1.02,-8.52,65.96,5.46
2004-11-25,0.0,99.2,-2.96,2.78,-9.75,70.4,3.12
2004-11-26,2.29,30.36,0.64,3.26,-2.6,85.4,3.19
2004-11-27,11.68,11.34,2.98,5.88,0.16,95.1,5.02
2004-11-28,0.0,97.2,-0.31,3.9,-3.32,78.3,4.48
2004-11-29,0.0,63.08,-1.55,4.03,-7.39,85.7,1.52
2004-11-30,0.0,48.07,-3.83,0.63,-9.1,89.3,1.17
2004-12-01,0.0,93.9,-1.87,4.1,-5.29,76.3,4.11
2004-12-02,0.51,46.61,-1.45,3.06,-5.03,82.5,4.34
2004-12-03,0.0,73.6,-3.5,0.7,-9.63,81.8,4.39
2004-12-04,0.0,65.6,1.62,7.45,-3.38,79.5,4.19
2004-12-05,4.32,54.97,-0.07,4.63,-5.75,89.4,5.02
2004-12-06,3.56,10.28,3.06,4.83,0.3,97.3,3.88
2004-12-07,12.45,14.6,3.73,5.88,1.48,94.7,5.5
2004-12-08,0.0,42.74,2.09,3.52,0.43,88.1,4.75
2004-12-09,3.05,15.38,3.75,4.96,2.27,94.2,2.83
2004-12-10,10.16,8.58,2.64,4.76,-0.17,96.4,5.37
2004-12-11,0.0,22.91,-0.73,0.43,-1.87,85.3,5.54
2004-12-12,0.0,27.97,0.15,4.83,-5.17,76.3,10.1
2004-12-13,0.0,80.4,-6.91,-4.31,-10.81,68.8,9.74
2004-12-14,0.0,90.3,-9.5,-4.31,-13.45,71.2,4.26
2004-12-15,0.0,83.4,-3.15,3.46,-11.14,57.48,6.6
2004-12-16,0.0,53.66,-1.11,3.13,-9.18,63.8,5.64
2004-12-17,0.0,87.0,-6.19,-0.95,-14.24,73.1,3.7
2004-12-18,0.0,17.16,-4.24,1.16,-14.51,76.7,7.04
2004-12-19,0.0,90.6,-15.86,-13.05,-19.65,57.28,5.72
2004-12-20,0.0,25.89,-7.97,-3.91,-13.25,57.79,7.17
2004-12-21,0.0,77.0,-8.62,-2.39,-15.96,80.9,6.25
2004-12-22,0.0,78.2,-17.16,-14.38,-19.78,70.5,5.39
2004-12-23,0.0,88.1,-17.38,-12.53,-20.97,71.7,5.93
2004-12-24,0.0,89.2,-18.13,-12.46,-24.2,65.56,3.52
2004-12-25,0.0,32.13,-10.32,-8.51,-12.53,80.4,3.96
2004-12-26,0.0,80.3,-14.48,-7.33,-19.72,84.9,3.22
2004-12-27,0.0,36.21,-8.43,-3.32,-17.67,81.2,3.8
2004-12-28,0.0,47.48,-2.04,3.26,-7.2,80.7,4.13
2004-12-29,0.0,23.32,-5.49,-2.53,-9.83,92.0,1.96
2004-12-30,2.29,9.11,3.37,11.72,-7.46,95.6,6.02
2004-12-31,0.0,90.2,1.96,9.56,-7.33,69.38,6.45
2005-01-01,1.27,25.01,-3.99,0.11,-8.18,84.2,2.71
2005-01-02,13.97,35.64,-0.87,0.63,-4.04,93.2,2.37
2005-01-03,0.0,23.4,-5.51,-3.78,-6.94,84.4,1.13
2005-01-04,0.0,30.83,-5.28,-3.78,-6.74,83.2,4.0
2005-01-05,0.0,21.27,-9.15,-6.67,-10.69,87.4,6.78
2005-01-06,0.0,85.5,-11.25,-7.27,-19.98,90.1,4.07
2005-01-07,0.0,68.3,-11.79,-7.26,-21.16,88.2,3.55
2005-01-08,0.0,58.68,-8.08,-5.75,-9.9,84.3,2.72
2005-01-09,0.0,41.25,-3.69,-1.21,-6.01,94.9,5.11
2005-01-10,0.0,49.16,-7.46,-1.8,-12.54,82.5,3.23
2005-01-11,0.25,44.79,-3.7,0.11,-7.33,93.8,4.32
2005-01-12,11.68,27.98,0.83,2.0,-0.16,98.0,4.15
2005-01-13,0.0,57.93,-6.11,0.1,-18.66,74.0,4.29
2005-01-14,0.0,104.9,-19.6,-16.42,-22.42,60.42,4.32
2005-01-15,0.0,107.7,-18.99,-14.38,-22.62,61.16,3.94
2005-01-16,0.0,107.0,-18.31,-13.32,-22.88,65.21,3.38
2005-01-17,0.0,109.4,-20.27,-16.49,-23.14,65.93,3.26
2005-01-18,0.0,59.44,-14.26,-3.77,-23.14,76.7,7.67
2005-01-19,0.0,52.47,-4.32,0.31,-8.0,79.0,5.75
2005-01-20,0.0,43.85,-7.56,-5.48,-9.3,89.4,4.05
2005-01-21,0.0,61.15,-7.77,-5.75,-9.17,85.4,4.94
2005-01-22,0.0,88.2,-10.25,-7.72,-19.19,81.7,6.39
2005-01-23,0.0,119.5,-15.77,-8.04,-25.32,78.3,3.77
2005-01-24,3.56,106.0,-4.79,0.36,-8.31,75.9,3.66
2005-01-25,0.25,109.9,-1.32,3.12,-5.49,81.2,4.71
2005-01-26,0.0,110.8,-7.44,1.48,-21.37,75.6,5.11
2005-01-27,0.0,123.4,-14.92,-7.4,-22.42,81.2,2.45
2005-01-28,0.0,107.0,-10.9,-5.82,-18.66,70.6,3.47
2005-01-29,0.0,61.33,-3.7,-1.03,-10.42,73.9,1.95
2005-01-30,0.0,68.94,-2.37,-0.24,-7.46,88.5,2.01
2005-01-31,0.0,79.0,-1.17,0.03,-2.26,90.3,1.8
2005-02-01,0.0,69.53,-0.41,2.46,-4.05,89.0,1.78
2005-02-02,0.0,64.12,-1.35,0.82,-6.67,84.7,2.92
2005-02-03,0.0,128.5,-2.16,5.15,-8.71,83.6,2.8
2005-02-04,0.0,129.0,0.06,7.51,-7.26,84.9,3.08
2005-02-05,0.0,113.2,3.01,6.72,-1.81,81.9,4.69
2005-02-06,4.83,44.93,2.78,4.83,1.41,88.3,3.13
2005-02-07,4.32,23.31,-0.75,2.14,-2.79,96.4,1.42
2005-02-08,0.0,49.31,-4.96,-2.66,-6.47,91.4,0.0
2005-02-09,0.76,112.3,-7.08,-5.43,-11.02,92.9,0.0
2005-02-10,0.51,145.6,-7.98,-3.26,-14.38,83.5,2.14
2005-02-11,1.27,139.4,-1.98,4.17,-8.65,77.6,4.97
2005-02-12,0.0,146.7,1.24,7.63,-4.24,75.6,2.85
2005-02-13,7.62,24.3,0.66,2.07,-0.55,89.3,6.83
2005-02-14,3.56,50.62,0.79,2.34,-0.22,93.8,4.46
2005-02-15,0.0,78.8,0.11,2.73,-3.91,78.8,4.45
2005-02-16,0.0,121.1,-4.53,-2.79,-7.93,71.1,5.79
2005-02-17,0.0,107.2,-9.74,-6.47,-13.25,62.86,6.66
2005-02-18,0.0,166.4,-10.2,-4.88,-15.49,64.29,3.72
2005-02-19,0.0,122.4,-2.77,1.21,-6.67,73.9,2.91
2005-02-20,5.59,44.35,-0.79,0.04,-2.0,98.2,4.78
2005-02-21,0.0,123.3,-1.11,0.22,-3.58,81.8,4.0
2005-02-22,0.25,168.7,-6.04,-1.55,-12.33,77.5,3.2
2005-02-23,0.0,156.5,-8.46,0.49,-16.02,80.5,1.23
2005-02-24,0.0,155.1,-5.29,0.34,-11.67,78.2,1.67
2005-02-25,0.25,125.4,-2.33,1.8,-9.51,83.3,3.09
2005-02-26,0.0,168.8,-6.13,-2.67,-9.7,75.7,3.77
2005-02-27,0.25,95.4,-1.96,1.21,-6.21,86.7,4.44
2005-02-28,0.0,91.9,-3.43,-1.81,-6.61,88.5,6.63
2005-03-01,0.0,192.6,-8.77,-4.7,-14.18,70.3,7.2
2005-03-02,0.0,197.1,-11.86,-4.71,-19.32,68.99,3.08
2005-03-03,0.0,196.5,-9.22,-0.9,-18.72,68.91,1.69
2005-03-04,0.0,104.4,-1.93,5.76,-9.69,77.7,2.9
2005-03-05,0.0,175.1,1.29,6.0,-2.0,79.1,4.24
2005-03-06,0.0,195.8,6.63,11.91,0.5,67.98,5.39
2005-03-07,2.79,96.8,-0.04,7.98,-7.92,73.3,7.97
2005-03-08,0.0,198.9,-7.1,-3.19,-10.68,56.45,4.72
2005-03-09,0.0,210.8,-7.23,-2.47,-11.93,54.56,3.98
2005-03-10,2.03,82.6,-3.55,0.42,-8.05,87.9,4.66
2005-03-11,0.25,152.3,-3.94,-0.04,-10.56,82.6,6.58
2005-03-12,0.0,186.0,-10.66,-6.35,-15.89,62.02,5.12
2005-03-13,0.0,228.1,-9.58,-2.73,-18.92,64.53,2.37
2005-03-14,0.0,168.3,-3.72,0.62,-8.98,72.0,1.95
2005-03-15,0.0,213.4,-3.66,2.4,-10.03,69.18,2.96
2005-03-16,0.0,217.5,-1.48,2.72,-5.29,68.42,4.59
2005-03-17,0.0,86.8,-3.49,-0.56,-7.59,89.3,3.21
2005-03-18,2.79,121.7,-1.98,0.16,-3.85,93.6,7.0
2005-03-19,3.3,123.8,-1.42,-0.62,-3.91,91.7,5.95
2005-03-20,0.0,226.4,-2.87,2.31,-10.62,80.0,2.9
2005-03-21,0.0,244.6,-3.88,1.73,-11.8,82.9,2.81
2005-03-22,0.0,206.0,-1.17,2.13,-5.48,78.8,5.25
2005-03-23,0.0,203.3,0.13,4.16,-3.97,68.92,4.38
2005-03-24,0.0,166.6,0.71,6.4,-5.15,75.2,1.39
2005-03-25,0.0,165.2,0.1,2.46,-3.44,78.6,4.46
2005-03-26,0.0,234.2,0.86,7.71,-4.43,64.57,1.55
2005-03-27,0.0,238.7,3.27,11.45,-5.09,71.2,1.71
2005-03-28,0.0,242.4,7.46,18.07,-2.73,64.9,2.54
2005-03-29,0.0,200.5,11.07,17.55,2.08,60.33,6.31
2005-03-30,17.02,117.2,11.72,19.26,7.31,73.6,5.6
2005-03-31,0.76,117.6,6.16,12.77,0.1,79.7,6.96
2005-04-01,0.0,182.8,4.8,11.58,-1.74,69.26,3.29
2005-04-02,0.0,266.9,5.28,13.27,-0.42,66.87,4.18
2005-04-03,0.0,266.0,8.11,18.32,-0.69,58.59,2.09
2005-04-04,0.0,244.5,9.82,19.32,-0.88,60.42,4.52
2005-04-05,0.0,206.8,15.19,23.75,5.81,66.19,3.4
2005-04-06,2.03,177.1,16.05,24.59,6.98,70.2,2.79
2005-04-07,0.0,265.0,9.61,17.02,1.94,66.68,4.63
2005-04-08,0.0,280.6,9.49,18.71,-0.62,57.77,3.0
2005-04-09,0.0,242.3,11.31,19.96,2.27,49.33,4.78
2005-04-10,0.0,218.2,15.23,25.91,3.32,51.06,5.25
2005-04-11,0.0,195.2,15.09,20.29,10.4,41.4,7.68
2005-04-12,9.14,31.31,5.93,13.03,1.68,68.47,5.84
2005-04-13,0.0,299.1,6.51,14.39,-0.09,52.84,4.99
2005-04-14,0.0,292.8,9.89,20.09,-0.88,42.92,2.85
2005-04-15,0.0,290.5,9.66,19.5,-1.41,49.57,2.84
2005-04-16,0.25,164.8,11.34,21.15,2.79,58.81,3.05
2005-04-17,0.51,238.6,15.05,23.41,8.3,68.46,2.92
2005-04-18,0.0,273.9,16.8,26.89,6.53,59.58,3.85
2005-04-19,2.03,210.8,18.4,26.11,9.23,64.87,5.25
2005-04-20,0.25,65.54,11.65,16.1,5.22,87.1,5.13
2005-04-21,0.0,274.9,7.84,14.98,0.49,63.74,3.9
2005-04-22,1.78,89.2,6.62,11.98,0.88,73.5,4.59
2005-04-23,0.0,237.3,2.44,7.05,-1.61,50.8,8.71
2005-04-24,0.0,284.0,4.66,12.17,-1.67,51.53,8.45
2005-04-25,2.29,220.8,8.51,17.09,1.88,58.87,5.45
2005-04-26,1.52,100.3,5.27,10.08,2.27,79.6,4.08
2005-04-27,0.0,150.9,3.54,9.95,-2.14,74.0,5.13
2005-04-28,0.0,286.6,4.51,10.79,-3.06,57.99,3.13
2005-04-29,0.0,241.8,5.87,12.04,-4.63,55.25,2.21
2005-04-30,0.0,222.2,4.22,10.79,-3.84,58.79,4.05
2005-05-01,0.25,122.2,2.9,6.86,-2.2,71.6,4.81
2005-05-02,0.0,123.4,1.81,4.56,-0.88,67.8,5.36
2005-05-03,0.0,276.7,3.98,11.52,-4.04,50.08,3.4
2005-05-04,0.0,328.9,7.39,16.63,-5.28,43.99,2.35
2005-05-05,0.0,322.2,12.44,21.14,1.69,38.09,3.96
2005-05-06,7.11,261.7,15.03,23.74,8.3,67.42,4.47
2005-05-07,0.25,152.0,11.91,16.95,7.78,75.1,3.91
2005-05-08,0.25,221.6,17.29,27.88,6.46,64.62,4.31
2005-05-09,0.76,185.5,18.83,25.59,14.46,73.1,6.16
2005-05-10,0.0,303.1,17.74,23.61,12.17,65.7,5.17
2005-05-11,22.61,97.2,9.41,14.55,2.91,81.5,6.62
2005-05-12,1.02,104.2,4.86,7.98,1.68,76.4,7.13
2005-05-13,8.89,77.7,9.99,15.52,5.09,91.2,3.69
2005-05-14,1.02,240.0,9.24,14.72,6.39,77.7,5.69
2005-05-15,0.0,180.5,7.85,11.38,5.09,71.5,5.31
2005-05-16,0.0,248.3,10.34,15.57,5.16,64.99,2.69
2005-05-17,0.51,212.7,13.67,21.08,7.31,59.1,4.45
2005-05-18,7.62,163.1,16.1,22.46,11.25,61.78,5.89
2005-05-19,8.13,125.4,14.55,21.08,9.41,89.8,4.54
2005-05-20,0.0,302.0,14.63,21.15,9.28,70.8,4.17
2005-05-21,0.0,208.2,14.99,21.08,5.23,67.95,2.94
2005-05-22,0.0,330.7,18.44,24.93,13.16,57.26,5.94
2005-05-23,0.0,191.2,14.84,19.65,7.38,68.64,5.52
2005-05-24,0.0,310.1,14.21,21.41,5.68,67.58,3.33
2005-05-25,0.0,301.9,15.36,21.87,6.47,62.05,3.76
2005-05-26,0.0,303.7,15.78,21.35,9.41,59.83,5.31
2005-05-27,6.6,-6999.0,12.16,20.31,-47.64,74.5,4.35
2005-05-28,0.0,218.4,11.9,17.35,4.89,73.1,3.5
2005-05-29,4.83,234.5,13.33,19.91,7.97,77.7,3.93
2005-05-30,0.0,316.5,14.81,38.87,-40.07,59.86,2.02
2005-05-31,0.0,295.6,7.84,36.58,-40.07,54.25,2.76
2005-06-01,0.0,284.2,10.18,39.13,-40.07,47.32,3.57
2005-06-02,0.0,281.2,13.02,26.03,-40.07,118.5,3.48
2005-06-03,0.0,127.2,8.59,22.65,-22.74,105.5,3.12
2005-06-04,0.0,191.1,21.98,27.69,15.64,75.6,5.39
2005-06-05,8.13,253.9,21.46,27.68,16.69,75.3,6.84
2005-06-06,0.0,330.7,22.25,28.85,15.05,64.65,5.32
2005-06-07,0.0,281.7,24.56,31.66,16.36,64.78,3.9
2005-06-08,0.0,228.3,23.11,28.26,17.22,71.6,4.19
2005-06-09,1.78,209.4,21.88,28.91,16.95,79.3,2.46
2005-06-10,0.76,275.6,23.87,31.46,16.16,76.2,3.28
2005-06-11,0.0,295.9,24.36,31.34,18.79,73.0,5.31
2005-06-12,0.0,266.3,23.85,28.98,19.18,74.2,3.43
2005-06-13,0.76,241.7,23.81,29.51,17.74,74.0,3.51
2005-06-14,7.11,170.2,19.0,24.47,16.1,80.2,5.35
2005-06-15,0.0,97.7,15.84,20.76,10.59,81.3,5.23
2005-06-16,0.0,339.4,16.71,26.09,-40.2,62.19,4.58
2005-06-17,0.0,261.1,15.83,22.96,7.25,71.1,3.07
2005-06-18,0.0,329.9,16.55,23.94,6.93,70.4,2.17
2005-06-19,0.0,333.9,18.87,27.14,8.37,66.61,2.23
2005-06-20,0.0,322.8,21.98,29.76,10.4,64.39,3.12
2005-06-21,0.0,316.0,23.55,30.67,16.69,64.92,3.05
2005-06-22,0.0,321.2,22.45,29.1,15.57,49.2,2.9
2005-06-23,0.0,307.8,25.69,33.01,16.49,53.27,5.15
2005-06-24,3.81,277.9,25.4,33.21,18.71,72.3,4.69
2005-06-25,3.81,144.1,22.46,27.4,18.72,85.0,2.23
2005-06-26,0.0,157.7,22.85,27.8,18.0,84.4,2.5
2005-06-27,0.0,274.5,25.89,31.97,17.93,69.23,3.83
2005-06-28,0.0,153.5,22.8,28.64,18.32,77.0,2.98
2005-06-29,0.0,232.1,24.31,30.93,15.57,78.3,3.35
2005-06-30,2.29,309.2,23.38,28.9,17.6,62.38,6.47
2005-07-01,0.0,200.8,15.72,20.22,7.31,70.0,4.73
2005-07-02,0.0,320.6,16.15,23.8,5.36,71.6,2.57
2005-07-03,0.0,216.3,20.07,26.1,10.93,68.63,4.72
2005-07-04,6.35,103.6,20.7,23.88,16.88,87.4,2.82
2005-07-05,0.0,254.0,20.64,26.42,14.99,77.7,3.12
2005-07-06,0.0,210.9,18.2,24.26,13.09,83.1,2.91
2005-07-07,0.0,276.5,19.28,27.53,9.88,75.0,2.22
2005-07-08,0.0,283.7,20.19,28.9,10.27,69.32,1.43
2005-07-09,0.0,273.5,22.7,29.88,13.55,63.38,2.78
2005-07-10,0.0,304.5,23.86,31.51,13.48,62.19,2.28
2005-07-11,0.0,254.7,22.84,30.14,13.35,66.56,1.98
2005-07-12,0.0,135.9,22.16,27.54,17.6,69.69,2.5
2005-07-13,0.0,279.9,24.31,31.38,17.34,68.88,3.0
2005-07-14,0.0,263.0,24.1,31.57,15.1,69.98,2.96
2005-07-15,0.0,310.5,22.97,32.35,11.84,68.36,2.06
2005-07-16,0.0,295.7,24.67,33.72,14.01,65.06,1.61
2005-07-17,0.0,270.5,26.36,34.05,15.32,66.07,3.08
2005-07-18,0.0,293.5,24.75,29.63,16.22,57.48,5.03
2005-07-19,0.0,313.5,21.72,30.39,10.6,61.98,2.13
2005-07-20,25.65,174.9,21.43,28.18,14.34,85.7,2.65
2005-07-21,12.7,124.5,20.94,25.57,16.81,91.3,2.25
2005-07-22,0.0,286.1,22.69,30.19,14.92,78.5,1.83
2005-07-23,10.16,101.1,20.76,24.21,16.56,85.4,3.87
2005-07-24,0.0,274.7,27.61,32.88,22.83,79.7,4.24
2005-07-25,39.12,133.7,23.36,29.57,20.34,84.0,3.74
2005-07-26,3.56,84.9,18.81,21.4,13.15,86.3,4.42
2005-07-27,0.0,283.9,16.71,23.21,10.32,72.7,2.51
2005-07-28,0.0,299.3,18.0,24.12,10.92,73.2,2.78
2005-07-29,0.0,269.1,19.06,25.24,11.64,75.7,2.46
2005-07-30,0.0,264.9,21.37,28.05,11.84,73.5,3.43
2005-07-31,0.0,287.5,23.69,28.64,16.55,74.8,3.95
2005-08-01,0.0,290.6,23.22,30.79,13.81,76.8,2.33
2005-08-02,0.0,279.5,24.53,30.98,16.09,74.1,3.1
2005-08-03,0.0,178.2,26.44,30.35,21.59,73.0,4.76
2005-08-04,13.21,234.8,22.94,26.87,14.0,73.2,4.5
2005-08-05,0.0,293.7,19.04,26.61,10.92,71.4,1.76
2005-08-06,0.0,294.8,19.12,27.72,9.35,74.9,1.61
2005-08-07,0.0,293.3,20.56,28.96,10.66,74.4,1.61
2005-08-08,0.0,277.1,22.28,30.52,12.76,76.4,2.36
2005-08-09,0.0,248.5,24.19,32.15,15.24,73.9,2.79
2005-08-10,0.51,239.6,21.62,28.18,14.85,80.4,2.6
2005-08-11,11.43,68.39,19.05,21.99,15.25,92.3,2.6
2005-08-12,0.0,150.5,21.05,25.57,14.25,85.2,3.4
2005-08-13,0.25,106.2,17.01,22.05,12.76,86.4,2.21
2005-08-14,0.0,248.1,17.82,25.57,11.51,77.1,2.35
2005-08-15,0.0,259.5,18.56,26.6,9.35,76.9,1.5
2005-08-16,0.0,269.3,19.13,26.54,11.24,76.5,1.77
2005-08-17,0.0,241.6,20.15,27.92,10.6,75.0,1.92
2005-08-18,23.11,118.0,21.26,27.35,18.45,88.1,3.6
2005-08-19,0.0,214.3,22.8,28.51,18.98,83.6,2.21
2005-08-20,0.0,230.7,22.42,27.85,15.5,74.8,3.57
2005-08-21,0.0,265.4,18.02,24.32,11.24,73.8,3.78
2005-08-22,0.0,173.1,14.36,20.09,7.44,79.0,2.78
2005-08-23,0.0,236.8,14.67,22.5,5.94,80.6,2.69
2005-08-24,0.0,190.8,16.78,24.33,8.1,78.3,2.81
2005-08-25,0.0,156.2,19.56,25.83,14.14,77.1,2.79
2005-08-26,19.3,132.1,20.3,26.03,12.89,86.4,2.44
2005-08-27,0.25,246.4,20.85,27.2,15.9,73.4,3.26
2005-08-28,0.0,246.9,18.58,25.43,12.69,77.0,2.36
2005-08-29,0.0,251.1,18.9,27.13,10.07,78.2,2.01
2005-08-30,0.0,179.2,17.39,24.45,12.56,84.4,3.23
2005-08-31,0.0,235.9,17.94,24.45,10.65,78.7,2.26
2005-09-01,0.0,250.2,20.02,26.62,12.02,63.17,4.06
2005-09-02,0.0,245.9,17.29,25.11,10.2,67.54,3.87
2005-09-03,0.0,239.4,17.32,27.0,6.92,70.7,1.68
2005-09-04,0.0,195.0,19.35,26.22,14.46,73.0,3.05
2005-09-05,0.0,204.3,21.52,29.69,12.56,71.9,2.64
2005-09-06,0.0,165.3,21.72,28.32,14.39,70.6,3.04
2005-09-07,0.76,177.0,19.58,29.93,12.96,80.1,2.37
2005-09-08,0.0,115.0,18.39,22.89,14.12,83.9,2.24
2005-09-09,0.0,208.9,20.15,28.97,9.81,76.7,2.6
2005-09-10,0.0,198.5,24.09,31.9,15.43,68.88,3.44
2005-09-11,0.0,196.2,23.49,31.77,17.01,67.37,3.19
2005-09-12,0.0,187.4,23.79,30.72,14.07,65.66,3.87
2005-09-13,11.94,145.8,22.83,29.3,16.88,75.6,4.43
2005-09-14,0.0,211.7,15.42,21.45,7.71,75.0,3.4
2005-09-15,0.0,123.1,13.11,20.28,4.69,75.4,1.58
2005-09-16,0.0,218.6,15.19,24.26,7.77,71.3,2.42
2005-09-17,0.0,213.4,16.44,25.77,5.67,69.69,1.79
2005-09-18,0.0,153.7,19.02,26.49,13.09,75.0,2.24
2005-09-19,11.68,111.9,18.95,26.76,11.64,83.8,4.21
2005-09-20,0.0,208.9,18.37,27.73,8.69,72.9,2.79
2005-09-21,0.0,200.3,22.48,30.74,13.55,56.37,5.01
2005-09-22,20.07,65.41,17.75,21.85,12.36,89.9,4.1
2005-09-23,0.0,187.5,13.07,20.28,6.99,75.6,3.81
2005-09-24,0.51,48.7,15.3,19.37,9.35,90.9,2.56
2005-09-25,45.97,39.38,17.8,20.22,15.18,97.2,2.49
2005-09-26,0.0,110.9,14.75,19.82,6.73,85.1,3.61
2005-09-27,0.0,194.2,13.76,22.63,4.76,77.2,2.69
2005-09-28,8.89,34.14,12.65,18.2,6.27,88.7,5.55
2005-09-29,0.0,165.1,8.79,15.37,3.05,64.21,3.73
2005-09-30,0.0,187.8,13.64,21.46,6.6,57.42,5.31
2005-10-01,0.0,177.3,17.58,27.21,8.16,68.32,3.49
2005-10-02,0.0,140.5,19.95,25.9,11.9,73.5,4.74
2005-10-03,0.0,111.3,23.79,29.23,20.07,78.6,4.87
2005-10-04,1.78,135.8,23.74,29.43,19.11,76.6,4.28
2005-10-05,3.3,156.7,22.11,28.97,9.73,73.0,5.53
2005-10-06,2.54,71.6,6.18,9.73,3.37,77.9,4.82
2005-10-07,0.0,128.7,5.77,10.06,1.27,76.1,4.45
2005-10-08,0.0,79.7,5.28,11.37,-0.5,84.5,3.27
2005-10-09,0.0,163.5,7.87,15.56,-1.28,80.3,2.99
2005-10-10,0.0,129.4,6.34,12.95,0.55,92.0,2.87
2005-10-11,0.0,122.4,9.97,18.38,0.49,86.1,2.77
2005-10-12,0.25,53.3,11.68,17.27,5.67,93.1,1.26
2005-10-13,0.25,67.97,12.14,18.78,5.99,91.6,2.37
2005-10-14,0.0,156.0,13.75,22.96,4.3,69.04,3.82
2005-10-15,0.0,164.7,10.66,17.41,3.18,57.79,4.61
2005-10-16,0.0,160.9,7.14,16.75,-1.48,76.3,1.71
2005-10-17,1.27,116.8,12.33,22.06,4.83,68.71,4.21
2005-10-18,0.0,153.2,14.22,22.63,4.82,61.47,3.76
2005-10-19,0.0,154.4,8.42,16.57,0.82,68.59,4.29
2005-10-20,0.0,99.1,6.0,13.81,-2.2,82.0,2.41
2005-10-21,0.0,139.7,6.46,13.21,-1.48,80.1,2.61
2005-10-22,0.25,42.99,4.83,8.23,-1.15,87.2,3.23
2005-10-23,1.27,45.75,4.99,7.24,1.29,87.5,4.95
2005-10-24,-6999.0,-6999.0,-6999.0,-6999.0,-6999.0,-6999.0,-6999.0
2005-10-25,0.0,107.4,4.06,10.46,-0.49,82.4,3.25
2005-10-26,0.0,88.9,3.09,9.27,-3.91,82.9,1.9
2005-10-27,0.0,131.0,1.87,11.24,-5.29,81.0,1.96
2005-10-28,0.0,135.8,3.75,14.13,-5.69,76.4,1.56
2005-10-29,0.0,126.6,8.35,17.54,-1.68,68.42,4.01
2005-10-30,5.33,71.0,9.72,14.87,6.79,77.4,4.61
2005-10-31,0.0,89.0,9.51,13.6,3.17,84.7,2.98
2005-11-01,0.0,70.4,4.1,10.4,-1.81,82.9,2.61
2005-11-02,0.0,121.2,9.77,17.67,-0.09,62.95,5.02
2005-11-03,0.0,92.9,11.34,17.6,3.5,68.63,3.24
2005-11-04,0.0,121.5,7.95,14.84,1.93,75.9,3.49
2005-11-05,35.56,47.63,7.17,12.04,1.01,89.6,4.35
2005-11-06,6.86,64.2,5.84,10.01,3.51,86.3,5.93
2005-11-07,0.0,64.71,7.25,17.29,0.95,83.0,3.43
2005-11-08,0.0,90.3,8.46,16.42,-0.56,80.9,3.3
2005-11-09,0.0,115.2,7.15,14.54,1.34,63.69,8.92
2005-11-10,0.0,110.7,1.84,8.16,-3.25,73.0,4.05
2005-11-11,0.0,95.5,5.72,14.01,-1.28,70.8,3.94
2005-11-12,3.3,48.68,10.65,16.5,4.43,79.2,7.01
2005-11-13,0.25,42.99,5.82,14.8,-1.22,72.4,9.89
2005-11-14,2.54,35.75,1.07,4.75,-4.83,88.5,2.83
2005-11-15,13.46,8.48,2.72,4.3,-0.24,97.1,5.76
2005-11-16,0.76,47.07,-4.28,0.43,-8.18,85.6,8.81
2005-11-17,0.0,107.5,-9.5,-6.67,-13.13,75.4,4.41
2005-11-18,2.54,56.69,-2.0,1.47,-6.67,83.5,4.66
2005-11-19,0.0,89.7,2.91,6.52,0.3,81.5,4.52
2005-11-20,0.0,17.28,1.96,2.92,0.95,87.5,4.03
2005-11-21,0.0,81.3,2.63,7.7,-0.1,81.0,6.04
2005-11-22,0.0,101.2,-1.95,1.93,-5.75,76.5,3.39
2005-11-23,2.29,29.56,1.14,3.78,-2.26,85.4,6.72
2005-11-24,0.0,97.5,-9.27,-1.29,-12.33,43.17,9.79
2005-11-25,0.0,25.41,-9.16,-7.07,-12.2,77.6,3.33
2005-11-26,1.78,85.5,-5.29,1.36,-12.47,88.9,3.17
2005-11-27,6.86,15.79,5.09,9.1,0.24,96.2,3.95
2005-11-28,10.41,30.4,8.11,13.1,1.27,89.0,7.7
2005-11-29,0.0,21.23,-2.51,1.21,-5.23,86.2,7.38
2005-11-30,0.0,50.78,-6.57,-5.09,-7.8,80.7,3.17
2005-12-01,0.0,53.0,-7.19,-5.96,-10.76,88.9,5.11
2005-12-02,0.0,93.2,-11.47,-8.59,-16.09,76.4,3.36
2005-12-03,0.0,30.73,-9.38,-7.27,-11.28,85.9,3.56
2005-12-04,0.0,91.2,-12.27,-8.53,-19.32,86.8,3.94
2005-12-05,0.0,85.4,-17.26,-12.4,-23.68,83.4,3.71
2005-12-06,0.0,93.9,-18.61,-13.59,-23.67,79.6,2.76
2005-12-07,0.0,91.7,-18.94,-9.44,-23.94,83.5,2.29
2005-12-08,0.0,46.05,-12.84,-7.66,-23.94,91.7,2.76
2005-12-09,0.0,89.3,-11.5,-8.77,-15.76,85.4,5.0
2005-12-10,0.0,49.88,-6.66,-1.67,-10.88,87.5,6.33
2005-12-11,0.0,51.61,-6.0,-2.86,-12.53,81.6,4.15
2005-12-12,0.0,60.33,-10.55,-5.89,-19.45,87.2,2.05
